Unnamed: 0,n_code,active,last_update,update_count,input_date,lat,lng,x_900913,y_900913,points,extension,date_photo,device_platform,device_model,device_uuid,viewing_angle,rain,bottom,fu_value,fu_processed,fu_observed,sd_depth,application,apk_user_n_code,user_n_code,nickname,user_points,user_photo_count,user_level,p_cloud_cover,p_temperature,p_ph,p_conductivity,p_colour,image,geom,flagged_count,wacodi_processed,image.1,nickname.1,month_year,month,day,image_path,total_pixels,color_pixels,Flag,fu_processed_wacodi_processed,month_year_period,fu_processed_clouds,fu_processed_old,hue_angle,hue_angle_centre,hue_angle_centre_clouds,hue_angle_centre_old,hue_angle_clouds,hue_angle_old,macrophytes,overcast_hue_best,overcast_hue_best_fu,overcast_hue_center,overcast_hue_center_fu,p_chla,p_dissolved_oxygen,p_phycocyanin,p_salinity,sunny_hue_best,sunny_hue_best_fu,sunny_hue_center,sunny_hue_center_fu
,25987,1,4/25/2024 11:15:58 AM,1,4/25/2024 11:15:17 AM,48.772890938861,9.1653277786099,1020279,6236413,0,png,2024-04-25 09:17:01,iOS,"iPhone12,1",90974D25-7DB6-4D49-BB9F-BDCEA6D943F9,3,,,11,12.0,0,0.56,australia,0.0,,,,,,100.0,0.0,6.75,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25987.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25987.png,,2024-04,4,2024-04-25,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25987.png,44380.0,4794.0,True,12.0,2024-04,,,67.115456199615,69.320420779499,,,,,,61.677053578664,13.0,63.354497260608,12.0,0.0,0.0,0.0,0.0,67.115456199615,12.0,69.320420779499,11.0
,25977,1,4/25/2024 11:07:50 AM,1,4/25/2024 11:07:46 AM,48.7730762,9.1656207,1020312,6236444,10,png,2024-04-25 09:09:30,Android,SM-G991B,4c6e7ed3819a0f3b,0,,,12,11.0,0,0.0,australia,794.0,794.0,fauserja,250.0,20.0,3.0,100.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25977.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25977.png,fauserja,2024-04,4,2024-04-25,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25977.png,108756.0,9086.0,True,11.0,2024-04,,,72.75705008709,71.45563718875,,,,,,,0.0,68.084401243656,11.0,0.0,0.0,0.0,0.0,72.75705008709,11.0,71.45563718875,11.0
,25962,1,4/23/2024 10:05:06 AM,1,4/23/2024 10:05:04 AM,48.4770836,9.1850583,1022476,6186594,0,png,2024-04-23 08:06:35,Android,HRY-LX1,6d022fb9287da044,0,,,15,14.0,0,0.0,eowcolor,0.0,,,,,,75.0,10.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25962.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25962.png,,2024-04,4,2024-04-23,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25962.png,48462.0,10368.0,False,,2024-04,,,,52.746395507807,,,,,,,0.0,48.107685577974,15.0,0.0,0.0,0.0,0.0,,0.0,52.746395507807,14.0
,25733,1,3/22/2024 1:40:01 PM,1,3/22/2024 1:39:59 PM,48.772835,9.1640697,1020139,6236403,0,png,2024-03-22 12:41:35,Android,POT-LX1,e31a5beafb1c0056,15,,,18,19.0,0,0.65,australia,0.0,,,,,,100.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25733.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25733.png,,2024-03,3,2024-03-22,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25733.png,135072.0,6782.0,True,19.0,2024-03,,,28.833322581382,30.376849405195,,,,,,24.217936951218,20.0,25.624282176724,20.0,0.0,0.0,0.0,0.0,28.833322581382,19.0,30.376849405195,19.0
,25644,1,3/13/2024 3:17:56 PM,1,3/13/2024 3:17:54 PM,48.7732304,9.1647792,1020218,6236470,0,png,2024-03-13 14:19:19,Android,POT-LX1,e31a5beafb1c0056,5,,,18,18.0,0,0.61,australia,0.0,,,,,,100.0,0.0,7.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25644.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25644.png,,2024-03,3,2024-03-13,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25644.png,116164.0,4596.0,False,,2024-03,,,,31.151548155567,,,,,,,0.0,16.730818835273,21.0,0.0,0.0,0.0,0.0,,0.0,31.151548155567,18.0
,25633,1,3/12/2024 11:55:31 AM,1,3/12/2024 11:54:23 AM,48.772515251175,9.1646497848325,1020204,6236349,0,png,2024-03-12 10:55:46,iOS,"iPhone12,1",C917DF4E-85D3-489B-B3BC-7C4487AECBD3,2,,,13,13.0,0,0.0,australia,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25633.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25633.png,,2024-03,3,2024-03-12,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25633.png,182381.0,6182.0,False,,2024-03,,,,60.519681994108,,,,,,,0.0,161.27761261211,6.0,0.0,0.0,0.0,0.0,,0.0,60.519681994108,13.0
,25632,1,3/12/2024 11:54:07 AM,1,3/12/2024 11:54:04 AM,48.772928380344,9.1654397018513,1020292,6236419,0,png,2024-03-12 10:55:27,iOS,"iPhone12,1",C917DF4E-85D3-489B-B3BC-7C4487AECBD3,0,,,12,13.0,0,0.0,australia,0.0,,,,,,100.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25632.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25632.png,,2024-03,3,2024-03-12,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25632.png,182381.0,7605.0,True,13.0,2024-03,,,60.315195017111,62.755862323766,,,,,,52.850505013142,14.0,99.849312812895,8.0,0.0,0.0,0.0,0.0,60.315195017111,13.0,62.755862323766,12.0
,25610,1,3/6/2024 2:11:04 PM,1,3/6/2024 2:11:02 PM,48.772559656357,9.1646851385411,1020208,6236357,10,png,2024-03-06 13:12:18,iOS,"iPhone12,1",2FFAB310-6580-4CFB-92B3-1FFA9ED4FE0E,7,1.0,,16,17.0,0,0.57,australia,1434.0,1434.0,Mika,80.0,3.0,1.0,100.0,0.0,6.75,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25610.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25610.png,Mika,2024-03,3,2024-03-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25610.png,182381.0,4194.0,True,17.0,2024-03,,,37.615403894188,33.140575192641,,,,,,,0.0,14.510858875875,21.0,0.0,0.0,0.0,0.0,37.615403894188,17.0,33.140575192641,18.0
,25605,1,3/5/2024 1:07:37 PM,1,3/5/2024 1:07:34 PM,48.772906889253,9.1646316927012,1020202,6236415,0,png,2024-02-28 07:47:21,iOS,"iPhone13,2",A81E774F-B655-44A9-9C11-D357967EC50B,9,,,17,16.0,0,0.0,australia,0.0,,,,,,75.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25605.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25605.png,,2024-02,2,2024-02-28,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25605.png,159120.0,2607.0,True,16.0,2024-02,,,41.68790594053,42.195140905884,,,,,,28.326398009192,19.0,29.46342811043,19.0,0.0,0.0,0.0,0.0,41.68790594053,16.0,42.195140905884,16.0
,25589,1,2/28/2024 2:44:55 PM,1,2/28/2024 2:44:53 PM,48.77281751453,9.1649859415549,1020241,6236400,10,png,2024-02-28 13:46:00,iOS,"iPhone13,3",D43B3807-2E62-4812-BC5D-5211BD9B7AAE,0,,,13,14.0,0,0.51,australia,695.0,695.0,Netti,410.0,39.0,3.0,100.0,0.0,6.5,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25589.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25589.png,Netti,2024-02,2,2024-02-28,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25589.png,57334.0,1074.0,True,14.0,2024-02,,,56.317480922604,58.160436950005,,,,,,,0.0,47.630754472701,15.0,0.0,0.0,0.0,0.0,56.317480922604,14.0,58.160436950005,13.0
,25489,1,1/31/2024 5:47:26 PM,1,1/31/2024 10:21:03 AM,48.474836102865,9.1865755975008,1022644,6186217,0,png,2024-01-31 09:22:07,iOS,"iPhone15,2",CD54E424-0B79-4620-ADCB-AFFC3A071B92,-6,,,16,15.0,0,0.0,eowcolor,0.0,,,,,,75.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25489.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25489.png,,2024-01,1,2024-01-31,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25489.png,172386.0,25322.0,True,15.0,2024-01,,,48.56950878734,50.155276849449,,,,,,44.028216046328,16.0,45.048836711176,16.0,0.0,0.0,0.0,0.0,48.56950878734,15.0,50.155276849449,15.0
,25139,1,11/9/2023 1:21:03 PM,1,11/9/2023 1:21:02 PM,48.47688122943,9.1848159916858,1022449,6186560,0,png,2023-11-09 12:21:21,iOS,"iPhone12,1",954C2D8A-DDC4-4C67-A71A-FDECD01C99BA,0,,,17,16.0,0,78.0,eowcolor,0.0,,,,,,100.0,9.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25139.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25139.png,,2023-11,11,2023-11-09,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25139.png,87533.0,9845.0,True,16.0,2023-11,,,42.396256580607,43.171682937123,,,,,,39.680264091229,17.0,40.74774343539,16.0,0.0,0.0,0.0,0.0,42.396256580607,16.0,43.171682937123,16.0
,25138,1,11/9/2023 1:00:59 PM,1,11/9/2023 1:00:58 PM,48.4766002,9.1820147,1022137,6186513,0,png,2023-11-09 12:01:15,Android,SM-G991B,8a07cf111df264a7,19,,,15,16.0,0,78.0,eowcolor,0.0,,,,,,100.0,9.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25138.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25138.png,,2023-11,11,2023-11-09,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25138.png,59311.0,12446.0,False,,2023-11,,,,43.06378365576,,,,,,,0.0,36.519914111051,17.0,0.0,0.0,0.0,0.0,,0.0,43.06378365576,16.0
,25127,1,11/7/2023 10:19:59 AM,1,11/7/2023 10:19:57 AM,48.4716737,9.1649003,1020232,6185686,10,png,2023-11-07 09:20:14,Android,SM-G998B,71479e7e904b732c,-1,,,17,16.0,0,76.0,eowcolor,1306.0,1306.0,Bahadir,60.0,1.0,1.0,50.0,9.8,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/25127.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/25127.png,Bahadir,2023-11,11,2023-11-07,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25127.png,189504.0,19781.0,True,16.0,2023-11,,,43.49491882052,43.808918608496,,,,,,40.40836449076,16.0,40.910823436689,16.0,0.0,0.0,0.0,0.0,43.49491882052,16.0,43.808918608496,16.0
,24532,1,7/25/2023 10:08:04 AM,1,7/25/2023 10:08:03 AM,48.77261133128,9.1646411957002,1020203,6236366,10,png,2023-07-25 08:12:35,iOS,"iPhone13,3",D43B3807-2E62-4812-BC5D-5211BD9B7AAE,1,,,13,12.0,0,0.3,australia,695.0,695.0,Netti,410.0,39.0,3.0,75.0,0.0,6.75,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24532.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24532.png,Netti,2023-07,7,2023-07-25,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24532.png,134487.0,4082.0,True,12.0,2023-07,,,64.377684542068,65.057091865465,,,,,,60.262096722394,13.0,61.369901441189,13.0,0.0,0.0,0.0,0.0,64.377684542068,12.0,65.057091865465,12.0
,24382,1,6/22/2023 9:50:08 AM,1,6/22/2023 9:49:14 AM,48.4746423,9.1750127,1021357,6186184,0,png,2023-06-22 07:53:40,Android,MRD-LX1,3aa1a8ae49067b43,1,,,16,15.0,0,70.0,eowcolor,0.0,,,,,,50.0,24.4,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24382.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24382.png,,2023-06,6,2023-06-22,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24382.png,25228.0,1868.0,True,16.0,2023-06,,,45.352296777028,49.007370926637,,,,,,42.710251913371,16.0,46.425153247778,15.0,0.0,0.0,0.0,0.0,45.352296777028,15.0,49.007370926637,15.0
,24370,1,6/15/2023 10:11:53 AM,1,6/15/2023 10:11:50 AM,48.476925547323,9.184984635168,1022467,6186568,10,png,2023-06-15 08:16:48,iOS,"iPhone12,8",6BD1B0D0-FE0D-488B-84BD-C34A4C90CE87,4,,,17,16.0,0,0.66,eowcolor,1153.0,1153.0,LC57,60.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24370.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24370.png,LC57,2023-06,6,2023-06-15,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24370.png,97328.0,23907.0,True,16.0,2023-06,,,44.657037688425,47.272836132869,,,,,,42.280973467457,16.0,44.839036297302,16.0,0.0,0.0,0.0,0.0,44.657037688425,16.0,47.272836132869,15.0
,24242,1,5/16/2023 4:12:03 PM,1,5/16/2023 9:36:51 AM,48.47664995591,9.1802384336501,1021939,6186521,10,png,2023-05-16 07:41:43,iOS,"iPhone14,2",0D9F19EA-93A1-496D-B788-317C113A5287,13,,,17,16.0,0,0.62,eowcolor,1158.0,1158.0,Koco,70.0,2.0,1.0,100.0,14.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24242.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24242.png,Koco,2023-05,5,2023-05-16,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24242.png,163488.0,6258.0,True,16.0,2023-05,,,41.257296768907,39.912973740409,,,,,,35.136416716398,17.0,30.739480949082,18.0,0.0,0.0,0.0,0.0,41.257296768907,16.0,39.912973740409,16.0
,24240,1,5/16/2023 9:36:47 AM,1,5/16/2023 9:35:45 AM,48.477112669543,9.1857017017986,1022547,6186599,10,png,2023-05-16 07:40:37,iOS,"iPhone14,2",0D9F19EA-93A1-496D-B788-317C113A5287,12,,,17,17.0,0,62.0,eowcolor,1158.0,1158.0,Koco,70.0,2.0,1.0,100.0,14.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24240.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24240.png,Koco,2023-05,5,2023-05-16,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24240.png,163488.0,6020.0,False,,2023-05,,,,35.971911936728,,,,,,,0.0,23.247581701462,20.0,0.0,0.0,0.0,0.0,,0.0,35.971911936728,17.0
,24232,1,5/13/2023 12:17:41 PM,1,5/13/2023 12:17:40 PM,48.4769071,9.1821147,1022148,6186565,10,png,2023-05-13 10:22:28,Android,SM-G991B,4c6e7ed3819a0f3b,4,,,14,15.0,0,0.63,australia,794.0,794.0,fauserja,250.0,20.0,3.0,100.0,0.0,7.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24232.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24232.png,fauserja,2023-05,5,2023-05-13,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24232.png,39732.0,19315.0,False,,2023-05,,,,49.656305727281,,,,,,,0.0,155.00237244811,6.0,0.0,8.3,0.0,0.0,,0.0,49.656305727281,15.0
,24203,1,5/8/2023 10:20:22 AM,1,5/8/2023 10:20:20 AM,48.7732402,9.1659268,1020346,6236472,10,png,2023-05-08 08:24:58,Android,SM-G991B,4c6e7ed3819a0f3b,0,,,14,13.0,0,0.46,australia,1155.0,1155.0,schloss4,90.0,4.0,1.0,100.0,0.0,6.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24203.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24203.png,schloss4,2023-05,5,2023-05-08,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24203.png,104794.0,3005.0,True,13.0,2023-05,,,59.645907651029,57.893373439242,,,,,,56.375112599805,14.0,43.838727846077,16.0,0.0,0.0,0.0,0.0,59.645907651029,13.0,57.893373439242,13.0
,24202,1,5/8/2023 10:18:34 AM,1,5/8/2023 10:18:32 AM,48.7723972,9.1645098,1020188,6236329,10,png,2023-05-08 08:23:09,Android,SM-G991B,4c6e7ed3819a0f3b,1,,,13,13.0,0,0.46,australia,1155.0,1155.0,schloss4,90.0,4.0,1.0,100.0,0.0,6.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24202.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24202.png,schloss4,2023-05,5,2023-05-08,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24202.png,121632.0,3678.0,True,13.0,2023-05,,,58.613033292128,43.711106306244,,,,,,,0.0,96.502578794315,8.0,0.0,0.0,0.0,0.0,58.613033292128,13.0,43.711106306244,16.0
,24198,1,5/8/2023 10:09:11 AM,1,5/8/2023 10:09:09 AM,48.7732159,9.1660441,1020359,6236468,10,png,2023-05-08 08:13:46,Android,motorola edge 20,06a6b2f4ac59ebe0,7,,,16,15.0,0,1.22,australia,1015.0,1015.0,Schloss1,80.0,3.0,1.0,100.0,0.0,7.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24198.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24198.png,Schloss1,2023-05,5,2023-05-08,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24198.png,74018.0,907.0,False,,2023-05,,,,50.616504362847,,,,,,,0.0,27.527452117278,19.0,0.0,0.0,0.0,0.0,,0.0,50.616504362847,15.0
,24196,1,5/8/2023 10:01:56 AM,1,5/8/2023 10:01:55 AM,48.7732114,9.1658795,1020341,6236467,10,png,2023-05-08 08:06:33,Android,motorola edge 20,174e52765fc8ab1d,2,1.0,,17,17.0,0,0.0,australia,1016.0,1016.0,Schloss2,80.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24196.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24196.png,Schloss2,2023-05,5,2023-05-08,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24196.png,91098.0,722.0,False,,2023-05,,,,38.480007161514,,,,,,,0.0,11.318045643858,21.0,0.0,0.0,0.0,0.0,,0.0,38.480007161514,17.0
,24193,1,5/6/2023 1:01:04 PM,1,5/6/2023 1:01:03 PM,49.0751127,8.3865049,933581,6287616,10,png,2023-05-06 11:05:35,Android,Pixel 3a,778ba90dd5718e7f,0,,1.0,7,7.0,0,3.0,australia,254.0,254.0,reiner,310.0,26.0,3.0,25.0,15.0,6.75,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24193.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24193.png,reiner,2023-05,5,2023-05-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24193.png,63630.0,1981.0,True,7.0,2023-05,,,111.63356884081,112.2478762737,,,,,,120.96706929637,7.0,121.0289367104,7.0,0.0,0.0,0.0,0.0,111.63356884081,7.0,112.2478762737,7.0
,24189,1,5/4/2023 10:30:43 AM,1,5/4/2023 10:30:40 AM,48.4749182,9.1755003,1021412,6186231,0,png,2023-05-04 08:35:11,Android,SM-A528B,d180041c7522467c,0,,1.0,17,16.0,0,0.3,eowcolor,0.0,,,,,,0.0,13.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24189.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24189.png,,2023-05,5,2023-05-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24189.png,161175.0,62815.0,True,16.0,2023-05,,,43.000656906495,92.539207375003,,,,,,39.7508735635,16.0,93.164840570134,9.0,0.0,0.0,0.0,0.0,43.000656906495,16.0,92.539207375003,9.0
,24187,1,5/4/2023 10:27:50 AM,1,5/4/2023 10:27:48 AM,48.4749493,9.1751126,1021368,6186236,0,png,2023-05-04 08:32:19,Android,2201117TY,96dbe6aa8ff88802,0,,1.0,13,14.0,0,0.68,eowcolor,0.0,,,,,,0.0,13.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24187.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24187.png,,2023-05,5,2023-05-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24187.png,194360.0,122635.0,False,,2023-05,,,,51.281562730054,,,,,,,0.0,93.96272134669,9.0,0.0,0.0,0.0,0.0,,0.0,51.281562730054,14.0
,24164,1,4/27/2023 6:59:39 PM,1,4/27/2023 6:59:37 PM,49.086412926678,8.3544612382102,930014,6289536,10,png,2023-04-27 17:03:58,iOS,"iPhone13,3",D43B3807-2E62-4812-BC5D-5211BD9B7AAE,4,,,5,6.0,0,0.0,australia,695.0,695.0,Netti,410.0,39.0,3.0,50.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24164.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24164.png,Netti,2023-04,4,2023-04-27,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24164.png,159120.0,12668.0,False,,2023-04,,,,154.42410497432,,,,,,,0.0,237.62779151511,1.0,0.0,0.0,0.0,0.0,,0.0,154.42410497432,6.0
,24163,1,4/27/2023 6:59:06 PM,1,4/27/2023 6:59:05 PM,49.087701877625,8.3700696844686,931751,6289755,10,png,2023-04-27 17:03:26,iOS,"iPhone13,3",D43B3807-2E62-4812-BC5D-5211BD9B7AAE,4,,1.0,6,6.0,0,0.0,australia,695.0,695.0,Netti,410.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/24163.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/24163.png,Netti,2023-04,4,2023-04-27,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24163.png,103368.0,7533.0,False,,2023-04,,,,141.80494835044,,,,,,,0.0,159.47281266736,6.0,0.0,0.0,0.0,0.0,,0.0,141.80494835044,6.0
,23816,1,3/15/2023 10:42:50 AM,1,3/15/2023 10:33:51 AM,48.773024705503,9.1652761719834,1020273,6236435,10,png,2023-03-15 08:55:53,iOS,"iPhone13,3",D43B3807-2E62-4812-BC5D-5211BD9B7AAE,8,,,15,14.0,0,0.63,australia,695.0,695.0,Netti,410.0,39.0,3.0,50.0,0.0,6.0,0.0,0.0,https://eyeonwater.org/media/eyeonwater_upload/23816.png,?,0,1,http://www.eyeonwater.org/media/eyeonwater_upload/23816.png,Netti,2023-03,3,2023-03-15,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23816.png,159120.0,11417.0,True,14.0,2023-03,,,53.493287841353,57.500273654737,,,,,,53.025371962987,14.0,52.023160731666,14.0,0.0,0.0,0.0,0.0,53.493287841353,14.0,57.500273654737,13.0
